walk_length,in_giant_component,started_in_2core,distinct_sites,is_retroceding,c
1183,True,True,603,False,8
96,True,True,75,False,8
342,True,True,252,False,8
221,True,True,173,False,8
133,True,True,102,False,8
200,True,True,151,False,8
1424,True,True,701,False,8
703,True,True,428,False,8
961,True,True,543,False,8
600,True,True,410,False,8
996,True,True,554,False,8
4,True,True,3,True,8
277,True,True,205,False,8
3045,True,True,889,False,8
2,True,True,2,True,8
2,True,True,2,True,8
2,True,False,2,True,8
480,True,True,330,False,8
767,True,True,458,False,8
2,True,True,2,True,8
1483,True,True,694,False,8
7239,True,True,986,False,8
2690,True,True,869,False,8
2406,True,True,843,False,8
257,True,True,201,False,8
2,True,True,2,True,8
911,True,True,538,False,8
1921,True,True,764,False,8
10,True,True,9,False,8
349,True,True,252,False,8
3720,True,True,927,False,8
1118,True,True,572,False,8
306,True,True,232,False,8
208,True,True,168,False,8
2539,True,True,866,False,8
76,True,True,62,False,8
1255,True,True,625,False,8
617,True,True,408,False,8
567,True,True,392,False,8
2,True,True,2,True,8
2,True,True,2,True,8
418,True,True,305,False,8
1439,True,True,686,False,8
1472,True,True,703,False,8
227,True,True,178,False,8
1122,True,True,603,False,8
420,True,True,296,False,8
1242,True,True,631,False,8
2366,True,True,819,False,8
722,True,True,434,False,8
1077,True,True,585,False,8
164,True,True,135,False,8
592,True,True,392,False,8
117,True,True,96,False,8
935,True,True,557,False,8
2023,True,True,806,False,8
2681,True,True,872,False,8
5771,True,True,981,False,8
2496,True,True,840,False,8
2,True,True,2,True,8
414,True,True,305,False,8
1298,True,True,644,False,8
8,True,True,4,False,8
1071,True,True,573,False,8
629,True,True,399,False,8
451,True,True,315,False,8
3025,True,True,885,False,8
493,True,True,349,False,8
8101,True,True,991,False,8
4599,True,True,954,False,8
1004,True,True,565,False,8
1637,True,True,722,False,8
4390,True,True,948,False,8
2768,True,True,870,False,8
4708,True,True,962,False,8
276,True,True,213,False,8
1952,True,True,749,False,8
5003,True,True,959,False,8
61,True,True,49,False,8
89,True,True,79,False,8
4,True,True,3,True,8
1601,True,True,707,False,8
2,True,True,2,True,8
220,True,True,178,False,8
270,True,True,203,False,8
524,True,True,348,False,8
6,True,True,4,True,8
2,True,True,2,True,8
2975,True,True,885,False,8
688,True,True,444,False,8
4266,True,True,942,False,8
1526,True,True,685,False,8
636,True,True,410,False,8
2,True,True,2,True,8
549,True,True,370,False,8
7951,True,True,991,False,8
1801,True,True,726,False,8
3259,True,True,918,False,8
4030,True,True,934,False,8
227,True,True,183,False,8
1654,True,True,716,False,8
1426,True,True,659,False,8
1847,True,True,778,False,8
1372,True,True,680,False,8
797,True,True,478,False,8
1193,True,True,622,False,8
69,True,True,56,False,8
197,True,True,159,False,8
2,True,True,2,True,8
2802,True,True,884,False,8
30,True,True,21,False,8
598,True,True,384,False,8
56,True,True,48,False,8
2,True,True,2,True,8
952,True,True,553,False,8
2543,True,True,858,False,8
1353,True,True,696,False,8
517,True,True,359,False,8
2999,True,True,898,False,8
285,True,True,211,False,8
2,True,True,2,True,8
444,True,True,308,False,8
5058,True,True,971,False,8
1361,True,True,671,False,8
22,True,True,20,False,8
7128,True,True,984,False,8
1429,True,True,678,False,8
2,True,True,2,True,8
541,True,True,370,False,8
84,True,True,75,False,8
167,True,True,128,False,8
459,True,True,299,False,8
2,True,True,2,True,8
95,True,True,77,False,8
1413,True,True,675,False,8
2,True,True,2,True,8
286,True,True,216,False,8
2306,True,True,823,False,8
3338,True,True,916,False,8
5079,True,True,971,False,8
522,True,True,361,False,8
2,True,True,2,True,8
60,True,True,50,False,8
267,True,True,199,False,8
4,True,True,3,True,8
4966,True,True,973,False,8
3790,True,True,928,False,8
797,True,True,512,False,8
4233,True,True,948,False,8
3409,True,True,928,False,8
1471,True,True,689,False,8
29,True,True,27,False,8
1858,True,True,773,False,8
7,True,True,7,False,8
3435,True,True,919,False,8
4174,True,True,946,False,8
164,True,True,133,False,8
1367,True,True,664,False,8
1627,True,True,707,False,8
3418,True,True,922,False,8
903,True,True,534,False,8
276,True,True,216,False,8
3643,True,True,920,False,8
2,True,True,2,True,8
319,True,True,239,False,8
143,True,True,126,False,8
506,True,True,343,False,8
399,True,True,282,False,8
2,True,True,2,True,8
1725,True,True,744,False,8
251,True,True,202,False,8
2,True,True,2,True,8
1259,True,True,645,False,8
462,True,True,320,False,8
647,True,True,409,False,8
10,True,True,9,False,8
1229,True,True,622,False,8
1053,True,True,571,False,8
2974,True,True,866,False,8
1554,True,True,707,False,8
1605,True,True,716,False,8
6620,True,True,982,False,8
615,True,True,389,False,8
870,True,True,518,False,8
1972,True,True,758,False,8
979,True,True,567,False,8
2696,True,True,843,False,8
510,True,True,361,False,8
826,True,True,490,False,8
511,True,True,340,False,8
274,True,True,202,False,8
578,True,True,368,False,8
2,True,True,2,True,8
395,True,True,277,False,8
999,True,True,579,False,8
1264,True,True,637,False,8
448,True,True,303,False,8
1532,True,True,710,False,8
3191,True,True,891,False,8
2,True,True,2,True,8
24,True,True,21,False,8
519,True,True,338,False,8
275,True,True,197,False,8
867,True,True,527,False,8
1514,True,True,698,False,8
1589,True,True,698,False,8
2,True,True,2,True,8
2621,True,True,859,False,8
600,True,True,397,False,8
903,True,True,518,False,8
613,True,True,402,False,8
3448,True,True,906,False,8
632,True,True,401,False,8
1327,True,True,670,False,8
671,True,True,431,False,8
1346,True,True,642,False,8
4557,True,True,952,False,8
527,True,True,338,False,8
20957,True,False,1000,False,8
1549,True,True,719,False,8
1166,True,True,642,False,8
2,True,True,2,True,8
6261,True,True,973,False,8
3054,True,True,897,False,8
1949,True,True,786,False,8
14,True,True,13,False,8
1406,True,True,694,False,8
459,True,True,325,False,8
7804,True,True,989,False,8
1559,True,True,724,False,8
3562,True,True,921,False,8
5174,True,True,971,False,8
1236,True,True,648,False,8
1140,True,True,597,False,8
1502,True,True,718,False,8
701,True,True,445,False,8
222,True,True,169,False,8
573,True,True,386,False,8
765,True,True,471,False,8
833,True,True,485,False,8
2957,True,True,886,False,8
2,True,True,2,True,8
2942,True,True,889,False,8
1021,True,True,573,False,8
733,True,True,444,False,8
3068,True,True,896,False,8
1072,True,True,592,False,8
176,True,True,147,False,8
2891,True,True,880,False,8
1351,True,True,668,False,8
2289,True,True,827,False,8
740,True,True,430,False,8
323,True,True,241,False,8
63,True,True,54,False,8
829,True,True,490,False,8
2,True,True,2,True,8
2255,True,True,826,False,8
1867,True,True,769,False,8
3551,True,True,916,False,8
793,True,True,484,False,8
149,True,True,125,False,8
999,True,True,569,False,8
1214,True,True,620,False,8
2120,True,True,806,False,8
2529,True,True,842,False,8
900,True,True,520,False,8
146,True,True,116,False,8
3788,True,True,930,False,8
2482,True,True,845,False,8
1548,True,True,702,False,8
893,True,True,522,False,8
1139,True,True,615,False,8
176,True,True,139,False,8
869,True,True,517,False,8
680,True,True,435,False,8
2,True,True,2,True,8
2,True,True,2,True,8
47,True,True,36,False,8
1598,True,True,705,False,8
1109,True,True,577,False,8
915,True,True,512,False,8
1176,True,True,592,False,8
439,True,True,314,False,8
961,True,True,535,False,8
1119,True,True,603,False,8
1097,True,True,596,False,8
938,True,True,529,False,8
1367,True,True,681,False,8
2127,True,True,804,False,8
362,True,True,257,False,8
1859,True,True,748,False,8
607,True,True,406,False,8
2,True,True,2,True,8
578,True,True,377,False,8
1676,True,True,734,False,8
588,True,True,391,False,8
1019,True,True,547,False,8
255,True,True,205,False,8
3739,True,True,930,False,8
261,True,True,198,False,8
2,True,True,2,True,8
212,True,True,165,False,8
333,True,True,232,False,8
449,True,True,324,False,8
2,True,True,2,True,8
523,True,True,347,False,8
29,True,True,27,False,8
66,True,True,55,False,8
1344,True,True,644,False,8
418,True,True,293,False,8
61,True,True,50,False,8
2,True,True,2,True,8
606,True,True,402,False,8
9,True,True,8,False,8
164,True,True,130,False,8
2341,True,True,847,False,8
2,True,True,2,True,8
409,True,True,272,False,8
1136,True,True,603,False,8
97,True,True,82,False,8
1111,True,True,610,False,8
427,True,True,294,False,8
512,True,True,349,False,8
388,True,True,279,False,8
1357,True,True,687,False,8
524,True,True,350,False,8
1959,True,True,773,False,8
377,True,True,281,False,8
1366,True,True,659,False,8
2024,True,True,774,False,8
1303,True,True,646,False,8
3053,True,True,896,False,8
499,True,True,344,False,8
697,True,True,461,False,8
2543,True,True,835,False,8
2,True,True,2,True,8
5423,True,True,974,False,8
330,True,True,247,False,8
11889,True,True,999,False,8
1019,True,True,564,False,8
270,True,True,207,False,8
2099,True,True,790,False,8
1553,True,True,696,False,8
711,True,True,440,False,8
600,True,True,406,False,8
873,True,True,515,False,8
2,True,True,2,True,8
1161,True,True,591,False,8
537,True,True,357,False,8
1671,True,True,704,False,8
22,True,True,17,False,8
1254,True,True,640,False,8
521,True,True,347,False,8
133,True,True,112,False,8
636,True,True,426,False,8
478,True,True,326,False,8
2456,True,True,860,False,8
121,True,True,104,False,8
2025,True,True,799,False,8
579,True,True,397,False,8
2,True,True,2,True,8
710,True,True,447,False,8
924,True,True,513,False,8
3317,True,True,900,False,8
303,True,True,229,False,8
522,True,True,361,False,8
46,True,True,38,False,8
1590,True,True,719,False,8
733,True,True,459,False,8
189,True,True,146,False,8
2,True,True,2,True,8
99,True,True,77,False,8
2,True,True,2,True,8
1584,True,True,728,False,8
63,True,True,55,False,8
1126,True,True,597,False,8
398,True,True,287,False,8
4103,True,True,944,False,8
508,True,True,338,False,8
467,True,True,310,False,8
6,True,True,4,True,8
1253,True,True,625,False,8
292,True,True,221,False,8
943,True,True,549,False,8
2,True,True,2,True,8
1447,True,True,664,False,8
4636,True,True,953,False,8
1122,True,True,584,False,8
3362,True,True,903,False,8
224,True,True,166,False,8
451,True,True,328,False,8
90,True,True,74,False,8
4378,True,True,953,False,8
1594,True,True,721,False,8
2,True,True,2,True,8
2703,True,True,865,False,8
2335,True,True,851,False,8
2908,True,True,872,False,8
2069,True,True,797,False,8
609,True,True,381,False,8
1516,True,True,713,False,8
277,True,True,208,False,8
2,True,True,2,True,8
900,True,True,520,False,8
2,True,True,2,True,8
2,True,True,2,True,8
1561,True,True,694,False,8
2851,True,True,873,False,8
3531,True,True,932,False,8
258,True,True,190,False,8
2061,True,True,811,False,8
971,True,True,561,False,8
1491,True,True,697,False,8
3879,True,True,927,False,8
275,True,True,205,False,8
212,True,True,168,False,8
1412,True,True,673,False,8
137,True,True,111,False,8
2528,True,True,848,False,8
823,True,True,490,False,8
2,True,True,2,True,8
24,True,True,23,False,8
2,True,True,2,True,8
5900,True,True,981,False,8
2,True,True,2,True,8
2,True,True,2,True,8
936,True,True,534,False,8
96,True,True,83,False,8
2,True,True,2,True,8
2,True,True,2,True,8
33,True,True,31,False,8
1649,True,True,718,False,8
271,True,True,211,False,8
281,True,True,213,False,8
20,True,True,17,False,8
2,True,True,2,True,8
1775,True,True,758,False,8
730,True,True,470,False,8
2,True,True,2,True,8
644,True,True,419,False,8
83,True,True,74,False,8
511,True,True,327,False,8
332,True,True,241,False,8
3834,True,True,949,False,8
2,True,True,2,True,8
2,True,True,2,True,8
1210,True,True,616,False,8
468,True,True,320,False,8
1385,True,True,699,False,8
11,True,True,11,False,8
4089,True,True,940,False,8
1862,True,True,750,False,8
2,True,True,2,True,8
2667,True,True,852,False,8
2088,True,True,807,False,8
2179,True,True,817,False,8
9462,True,True,991,False,8
2,True,True,2,True,8
3562,True,True,924,False,8
1843,True,True,759,False,8
788,True,True,480,False,8
2,True,True,2,True,8
2922,True,True,886,False,8
2302,True,True,835,False,8
693,True,True,446,False,8
1328,True,True,673,False,8
1449,True,True,699,False,8
29,True,True,27,False,8
1774,True,True,747,False,8
2,True,True,2,True,8
310,True,True,214,False,8
2492,True,True,862,False,8
2,True,True,2,True,8
235,True,True,176,False,8
5189,True,True,964,False,8
4447,True,True,955,False,8
152,True,True,118,False,8
2014,True,True,791,False,8
306,True,True,238,False,8
3891,True,True,933,False,8
238,True,True,178,False,8
1664,True,True,747,False,8
3754,True,True,933,False,8
313,True,True,227,False,8
1646,True,True,726,False,8
384,True,True,274,False,8
1396,True,True,686,False,8
1513,True,True,705,False,8
9626,True,True,996,False,8
1448,True,True,657,False,8
1035,True,True,570,False,8
912,True,True,523,False,8
233,True,True,175,False,8
960,True,True,546,False,8
1989,True,True,792,False,8
339,True,True,253,False,8
1416,True,True,683,False,8
2,True,True,2,True,8
1342,True,True,666,False,8
2,True,True,2,True,8
3395,True,True,917,False,8
44,True,True,38,False,8
3297,True,True,912,False,8
140,True,True,120,False,8
832,True,True,503,False,8
573,True,True,393,False,8
163,True,True,126,False,8
241,True,True,182,False,8
2,True,True,2,True,8
1186,True,True,615,False,8
2,True,True,2,True,8
2,True,True,2,True,8
2715,True,True,849,False,8
2,True,True,2,True,8
607,True,True,396,False,8
1638,True,True,719,False,8
2339,True,True,831,False,8
90,True,True,81,False,8
1987,True,True,785,False,8
2,True,True,2,True,8
2353,True,True,832,False,8
2570,True,True,854,False,8
252,True,True,185,False,8
718,True,True,437,False,8
325,True,True,241,False,8
708,True,True,446,False,8
13,True,True,12,False,8
168,True,True,135,False,8
972,True,True,523,False,8
2,True,True,2,True,8
70,True,True,51,False,8
655,True,True,431,False,8
223,True,True,175,False,8
1078,True,True,584,False,8
435,True,True,311,False,8
941,True,True,538,False,8
276,True,True,206,False,8
837,True,True,512,False,8
529,True,True,343,False,8
715,True,True,453,False,8
238,True,True,195,False,8
10564,True,True,997,False,8
55,True,True,45,False,8
112,True,True,89,False,8
1425,True,True,704,False,8
571,True,True,361,False,8
1255,True,True,648,False,8
1220,True,True,624,False,8
482,True,True,343,False,8
63,True,True,50,False,8
715,True,True,452,False,8
1528,True,True,706,False,8
121,True,True,102,False,8
4237,True,True,962,False,8
757,True,True,465,False,8
1299,True,True,634,False,8
1078,True,True,583,False,8
2,True,True,2,True,8
157,True,True,123,False,8
803,True,True,507,False,8
2,True,True,2,True,8
2,True,True,2,True,8
140,True,True,105,False,8
57,True,True,50,False,8
1994,True,True,785,False,8
674,True,True,421,False,8
1797,True,True,758,False,8
2605,True,True,856,False,8
979,True,True,559,False,8
875,True,True,525,False,8
278,True,True,207,False,8
45,True,True,38,False,8
741,True,True,472,False,8
819,True,True,488,False,8
6935,True,True,984,False,8
1825,True,True,766,False,8
525,True,True,355,False,8
479,True,True,348,False,8
249,True,True,202,False,8
165,True,True,136,False,8
5047,True,True,970,False,8
666,True,True,427,False,8
1517,True,True,701,False,8
983,True,True,557,False,8
2,True,True,2,True,8
2,True,True,2,True,8
1501,True,True,700,False,8
2418,True,True,843,False,8
191,True,True,157,False,8
1484,True,True,716,False,8
567,True,True,378,False,8
394,True,True,291,False,8
862,True,True,520,False,8
299,True,True,229,False,8
663,True,True,450,False,8
6217,True,True,979,False,8
1660,True,True,713,False,8
917,True,True,516,False,8
810,True,True,491,False,8
236,True,True,182,False,8
2105,True,True,802,False,8
289,True,True,214,False,8
960,True,True,555,False,8
75,True,True,66,False,8
2631,True,True,859,False,8
1362,True,True,657,False,8
313,True,True,216,False,8
1223,True,True,620,False,8
392,True,True,275,False,8
2307,True,True,817,False,8
1683,True,True,738,False,8
483,True,True,340,False,8
494,True,True,324,False,8
3189,True,True,893,False,8
2133,True,True,785,False,8
318,True,True,241,False,8
1064,True,True,574,False,8
2174,True,True,786,False,8
2,True,True,2,True,8
151,True,True,123,False,8
2,True,True,2,True,8
542,True,True,367,False,8
661,True,True,410,False,8
378,True,True,272,False,8
89,True,True,77,False,8
876,True,True,487,False,8
639,True,True,412,False,8
2173,True,True,801,False,8
4,True,True,3,True,8
833,True,True,472,False,8
2,True,True,2,True,8
2666,True,True,879,False,8
207,True,True,151,False,8
1029,True,True,572,False,8
2,True,True,2,True,8
